Champion,con_champ,BP,Ban,Pick,Win_rate,Duo_Score,Count_Score
skarner,syndra,737,491.0,246.0,49.19,17.48,50.81
skarner,tahm kench,737,491.0,246.0,49.19,0.81,0.0
skarner,taliyah,737,491.0,246.0,49.19,-0.71,0.81
skarner,taric,737,491.0,246.0,49.19,-49.19,0.0
skarner,thresh,737,491.0,246.0,49.19,-49.19,0.0
skarner,tristana,737,491.0,246.0,49.19,-9.19,22.24
skarner,trundle,737,491.0,246.0,49.19,0.0,-49.19
skarner,twisted fate,737,491.0,246.0,49.19,17.48,30.81
skarner,udyr,737,491.0,246.0,49.19,0.0,50.81
skarner,varus,737,491.0,246.0,49.19,9.63,-2.13
skarner,vi,737,491.0,246.0,49.19,0.0,18.99
skarner,viego,737,491.0,246.0,49.19,0.0,-24.19
skarner,viktor,737,491.0,246.0,49.19,-15.86,25.81
skarner,vladimir,737,491.0,246.0,49.19,0.0,50.81
skarner,volibear,737,491.0,246.0,49.19,0.0,-49.19
skarner,wukong,737,491.0,246.0,49.19,0.0,-2.52
skarner,xayah,737,491.0,246.0,49.19,6.37,-13.48
skarner,xin zhao,737,491.0,246.0,49.19,0.0,-4.19
skarner,yasuo,737,491.0,246.0,49.19,-49.19,-49.19
skarner,yone,737,491.0,246.0,49.19,0.81,0.81
skarner,yorick,737,491.0,246.0,49.19,-15.86,-13.9
skarner,yunara,737,491.0,246.0,49.19,10.81,50.81
skarner,yuumi,737,491.0,246.0,49.19,-49.19,0.0
skarner,zed,737,491.0,246.0,49.19,50.81,50.81
skarner,zeri,737,491.0,246.0,49.19,0.81,-19.19
skarner,ziggs,737,491.0,246.0,49.19,0.81,50.81
skarner,zoe,737,491.0,246.0,49.19,-49.19,-49.19
skarner,zyra,737,491.0,246.0,49.19,0.0,10.81
varus,aatrox,1197,779.0,418.0,55.26,2.63,11.41
varus,ahri,1197,779.0,418.0,55.26,-18.59,16.17
varus,akali,1197,779.0,418.0,55.26,-5.26,5.85
varus,alistar,1197,779.0,418.0,55.26,7.08,-1.16
varus,ambessa,1197,779.0,418.0,55.26,-1.09,7.04
varus,annie,1197,779.0,418.0,55.26,3.56,-9.81
varus,aphelios,1197,779.0,418.0,55.26,0.0,44.74
varus,ashe,1197,779.0,418.0,55.26,0.0,13.16
varus,aurelion sol,1197,779.0,418.0,55.26,44.74,-55.26
varus,aurora,1197,779.0,418.0,55.26,8.63,4.74
varus,azir,1197,779.0,418.0,55.26,-5.26,-1.93
varus,bard,1197,779.0,418.0,55.26,-26.69,-5.26
varus,blitzcrank,1197,779.0,418.0,55.26,-5.26,-55.26
varus,brand,1197,779.0,418.0,55.26,-30.26,44.74
varus,braum,1197,779.0,418.0,55.26,-5.26,8.07
varus,caitlyn,1197,779.0,418.0,55.26,0.0,44.74
varus,camille,1197,779.0,418.0,55.26,16.17,7.24
varus,cassiopeia,1197,779.0,418.0,55.26,19.74,24.74
varus,chogath,1197,779.0,418.0,55.26,-5.26,-5.26
varus,corki,1197,779.0,418.0,55.26,-15.26,3.44
varus,diana,1197,779.0,418.0,55.26,-55.26,0.0
varus,draven,1197,779.0,418.0,55.26,0.0,44.74
varus,ekko,1197,779.0,418.0,55.26,44.74,0.0
varus,elise,1197,779.0,418.0,55.26,0.3,-5.26
varus,ezreal,1197,779.0,418.0,55.26,44.74,5.85
varus,fiora,1197,779.0,418.0,55.26,-55.26,0.0
varus,galio,1197,779.0,418.0,55.26,-2.76,-17.16
varus,gangplank,1197,779.0,418.0,55.26,0.0,-55.26
varus,garen,1197,779.0,418.0,55.26,44.74,44.74
varus,gnar,1197,779.0,418.0,55.26,3.83,7.24
varus,gragas,1197,779.0,418.0,55.26,16.17,6.28
varus,gwen,1197,779.0,418.0,55.26,0.3,-11.36
varus,hwei,1197,779.0,418.0,55.26,-12.4,4.74
varus,irelia,1197,779.0,418.0,55.26,0.0,44.74
varus,ivern,1197,779.0,418.0,55.26,44.74,24.74
varus,jarvan iv,1197,779.0,418.0,55.26,11.41,11.41
varus,jax,1197,779.0,418.0,55.26,1.26,13.49
varus,jayce,1197,779.0,418.0,55.26,-0.5,-3.98
varus,jhin,1197,779.0,418.0,55.26,0.0,-2.88
varus,jinx,1197,779.0,418.0,55.26,0.0,44.74
varus,kaisa,1197,779.0,418.0,55.26,0.0,5.45
varus,kalista,1197,779.0,418.0,55.26,0.0,-20.88
varus,karma,1197,779.0,418.0,55.26,-5.26,0.3
varus,karthus,1197,779.0,418.0,55.26,-21.93,0.0
varus,kassadin,1197,779.0,418.0,55.26,44.74,0.0
varus,kennen,1197,779.0,418.0,55.26,44.74,-55.26
varus,kindred,1197,779.0,418.0,55.26,-21.93,44.74
varus,ksante,1197,779.0,418.0,55.26,3.07,9.45
varus,leblanc,1197,779.0,418.0,55.26,-5.26,44.74
varus,lee sin,1197,779.0,418.0,55.26,16.17,-21.93
varus,leona,1197,779.0,418.0,55.26,9.96,-1.69
varus,lillia,1197,779.0,418.0,55.26,16.96,-10.82
varus,lissandra,1197,779.0,418.0,55.26,0.0,44.74
varus,lucian,1197,779.0,418.0,55.26,0.0,1.88
varus,lulu,1197,779.0,418.0,55.26,-55.26,-5.26
varus,malzahar,1197,779.0,418.0,55.26,0.0,44.74
varus,maokai,1197,779.0,418.0,55.26,-5.26,7.24
varus,mel,1197,779.0,418.0,55.26,0.0,44.74
varus,milio,1197,779.0,418.0,55.26,0.0,44.74
varus,miss fortune,1197,779.0,418.0,55.26,0.0,5.85
varus,mordekaiser,1197,779.0,418.0,55.26,0.0,-55.26
varus,morgana,1197,779.0,418.0,55.26,-5.26,-55.26
varus,mundo,1197,779.0,418.0,55.26,44.74,0.0
varus,naafiri,1197,779.0,418.0,55.26,7.24,-12.84
varus,nami,1197,779.0,418.0,55.26,0.0,11.41
varus,nautilus,1197,779.0,418.0,55.26,-3.34,1.6
varus,neeko,1197,779.0,418.0,55.26,-28.59,-5.26
varus,nidalee,1197,779.0,418.0,55.26,16.96,-26.69
varus,nilah,1197,779.0,418.0,55.26,0.0,-55.26
varus,nocturne,1197,779.0,418.0,55.26,-44.15,2.63
varus,olaf,1197,779.0,418.0,55.26,44.74,11.41
varus,orianna,1197,779.0,418.0,55.26,-3.26,-14.52
varus,ornn,1197,779.0,418.0,55.26,-8.2,-13.15
varus,pantheon,1197,779.0,418.0,55.26,7.24,0.3
varus,poppy,1197,779.0,418.0,55.26,10.45,-20.26
varus,pyke,1197,779.0,418.0,55.26,44.74,0.0
varus,quinn,1197,779.0,418.0,55.26,0.0,44.74
varus,rakan,1197,779.0,418.0,55.26,-3.65,5.21
varus,reksai,1197,779.0,418.0,55.26,-55.26,0.0
varus,rell,1197,779.0,418.0,55.26,2.63,3.41
varus,renata glasc,1197,779.0,418.0,55.26,-5.26,-10.26
varus,renekton,1197,779.0,418.0,55.26,-1.09,-1.93
varus,rengar,1197,779.0,418.0,55.26,-55.26,0.0
varus,rumble,1197,779.0,418.0,55.26,3.36,0.48
varus,ryze,1197,779.0,418.0,55.26,22.52,-0.97
varus,sejuani,1197,779.0,418.0,55.26,-0.42,4.74
varus,senna,1197,779.0,418.0,55.26,0.0,-5.26
varus,seraphine,1197,779.0,418.0,55.26,44.74,44.74
varus,sett,1197,779.0,418.0,55.26,44.74,-21.93
varus,shen,1197,779.0,418.0,55.26,-15.26,-5.26
varus,shyvana,1197,779.0,418.0,55.26,44.74,0.0
varus,singed,1197,779.0,418.0,55.26,-55.26,0.0
varus,sion,1197,779.0,418.0,55.26,0.3,-5.26
varus,sivir,1197,779.0,418.0,55.26,0.0,-11.51
varus,skarner,1197,779.0,418.0,55.26,3.56,-2.32
varus,smolder,1197,779.0,418.0,55.26,4.74,-21.93
varus,soraka,1197,779.0,418.0,55.26,0.0,-55.26
varus,swain,1197,779.0,418.0,55.26,-55.26,44.74
varus,sylas,1197,779.0,418.0,55.26,-1.09,-3.41
varus,syndra,1197,779.0,418.0,55.26,44.74,-5.26
varus,tahm kench,1197,779.0,418.0,55.26,-5.26,0.0
varus,taliyah,1197,779.0,418.0,55.26,10.19,-6.05
varus,taric,1197,779.0,418.0,55.26,0.0,44.74
varus,tristana,1197,779.0,418.0,55.26,3.07,11.41
varus,trundle,1197,779.0,418.0,55.26,0.99,16.17
varus,twisted fate,1197,779.0,418.0,55.26,-55.26,44.74
varus,udyr,1197,779.0,418.0,55.26,-55.26,11.41
varus,urgot,1197,779.0,418.0,55.26,-55.26,44.74
varus,vex,1197,779.0,418.0,55.26,-55.26,0.0
varus,vi,1197,779.0,418.0,55.26,1.41,-1.26
varus,viego,1197,779.0,418.0,55.26,-5.26,-12.4
varus,viktor,1197,779.0,418.0,55.26,-14.52,3.56
varus,vladimir,1197,779.0,418.0,55.26,-55.26,-5.26
varus,volibear,1197,779.0,418.0,55.26,0.0,44.74
varus,warwick,1197,779.0,418.0,55.26,0.0,-55.26
varus,wukong,1197,779.0,418.0,55.26,-1.69,-2.48
varus,xayah,1197,779.0,418.0,55.26,-55.26,4.74
varus,xerath,1197,779.0,418.0,55.26,0.0,44.74
varus,xin zhao,1197,779.0,418.0,55.26,-9.43,4.44
varus,yasuo,1197,779.0,418.0,55.26,-55.26,11.41
varus,yone,1197,779.0,418.0,55.26,-3.65,5.45
varus,yorick,1197,779.0,418.0,55.26,-11.51,-8.59
varus,yunara,1197,779.0,418.0,55.26,0.0,1.88
varus,zac,1197,779.0,418.0,55.26,44.74,0.0
varus,zed,1197,779.0,418.0,55.26,44.74,-5.26
varus,zeri,1197,779.0,418.0,55.26,0.0,-5.26
varus,ziggs,1197,779.0,418.0,55.26,44.74,-15.26
varus,zyra,1197,779.0,418.0,55.26,19.74,-1.41
ksante,aatrox,421,147.0,274.0,47.81,0.0,-4.95
ksante,ahri,421,147.0,274.0,47.81,-40.12,-0.75
ksante,akali,421,147.0,274.0,47.81,-6.14,27.19
ksante,alistar,421,147.0,274.0,47.81,-3.37,-8.79
ksante,ambessa,421,147.0,274.0,47.81,52.19,3.3
ksante,annie,421,147.0,274.0,47.81,33.44,-14.48
ksante,aphelios,421,147.0,274.0,47.81,-7.81,-47.81
ksante,ashe,421,147.0,274.0,47.81,-7.81,-1.66
ksante,aurelion sol,421,147.0,274.0,47.81,0.0,52.19
ksante,aurora,421,147.0,274.0,47.81,0.34,14.69
ksante,azir,421,147.0,274.0,47.81,-1.38,-5.7
ksante,bard,421,147.0,274.0,47.81,18.86,7.75
ksante,blitzcrank,421,147.0,274.0,47.81,-4.95,-47.81
ksante,brand,421,147.0,274.0,47.81,2.19,52.19
ksante,braum,421,147.0,274.0,47.81,-2.98,-2.65
ksante,caitlyn,421,147.0,274.0,47.81,-19.24,18.86
ksante,camille,421,147.0,274.0,47.81,0.0,-27.81
ksante,cassiopeia,421,147.0,274.0,47.81,18.86,18.86
ksante,chogath,421,147.0,274.0,47.81,0.0,52.19
ksante,corki,421,147.0,274.0,47.81,-7.27,5.13
ksante,draven,421,147.0,274.0,47.81,-7.81,-22.81
ksante,elise,421,147.0,274.0,47.81,-19.24,-14.48
ksante,ezreal,421,147.0,274.0,47.81,-6.14,13.73
ksante,fiora,421,147.0,274.0,47.81,0.0,52.19
ksante,galio,421,147.0,274.0,47.81,-4.95,-7.81
ksante,garen,421,147.0,274.0,47.81,0.0,-14.48
ksante,gnar,421,147.0,274.0,47.81,0.0,4.57
ksante,gragas,421,147.0,274.0,47.81,0.0,-14.48
ksante,gwen,421,147.0,274.0,47.81,0.0,52.19
ksante,hecarim,421,147.0,274.0,47.81,52.19,0.0
ksante,hwei,421,147.0,274.0,47.81,-14.48,52.19
ksante,ivern,421,147.0,274.0,47.81,52.19,2.19
ksante,jarvan iv,421,147.0,274.0,47.81,-3.37,-6.14
ksante,jax,421,147.0,274.0,47.81,0.0,9.33
ksante,jayce,421,147.0,274.0,47.81,-22.81,6.04
ksante,jhin,421,147.0,274.0,47.81,-17.81,12.19
ksante,jinx,421,147.0,274.0,47.81,-14.48,-14.48
ksante,kaisa,421,147.0,274.0,47.81,8.19,-20.78
ksante,kalista,421,147.0,274.0,47.81,-7.81,2.19
ksante,karma,421,147.0,274.0,47.81,2.19,15.83
ksante,kassadin,421,147.0,274.0,47.81,27.19,52.19
ksante,kayle,421,147.0,274.0,47.81,0.0,-47.81
ksante,kindred,421,147.0,274.0,47.81,-47.81,-7.81
ksante,leblanc,421,147.0,274.0,47.81,52.19,-14.48
ksante,lee sin,421,147.0,274.0,47.81,22.19,-7.81
ksante,leona,421,147.0,274.0,47.81,-4.33,8.71
ksante,lillia,421,147.0,274.0,47.81,18.86,-14.48
ksante,lissandra,421,147.0,274.0,47.81,18.86,0.0
ksante,lucian,421,147.0,274.0,47.81,-12.52,14.69
ksante,lulu,421,147.0,274.0,47.81,-22.81,-10.31
ksante,lux,421,147.0,274.0,47.81,-47.81,0.0
ksante,maokai,421,147.0,274.0,47.81,6.04,-4.06
ksante,milio,421,147.0,274.0,47.81,0.0,52.19
ksante,miss fortune,421,147.0,274.0,47.81,28.66,-7.81
ksante,mordekaiser,421,147.0,274.0,47.81,0.0,52.19
ksante,morgana,421,147.0,274.0,47.81,0.0,52.19
ksante,mundo,421,147.0,274.0,47.81,0.0,52.19
ksante,naafiri,421,147.0,274.0,47.81,22.19,-3.37
ksante,nami,421,147.0,274.0,47.81,-7.81,35.52
ksante,nautilus,421,147.0,274.0,47.81,-5.5,5.52
ksante,neeko,421,147.0,274.0,47.81,6.36,5.52
ksante,nidalee,421,147.0,274.0,47.81,-14.48,-6.14
ksante,nilah,421,147.0,274.0,47.81,52.19,0.0
ksante,nocturne,421,147.0,274.0,47.81,-7.81,9.33
ksante,olaf,421,147.0,274.0,47.81,0.0,-7.81
ksante,orianna,421,147.0,274.0,47.81,4.57,-5.7
ksante,ornn,421,147.0,274.0,47.81,0.0,2.19
ksante,pantheon,421,147.0,274.0,47.81,-10.31,-9.35
ksante,poppy,421,147.0,274.0,47.81,10.52,-23.81
ksante,pyke,421,147.0,274.0,47.81,52.19,-47.81
ksante,qiyana,421,147.0,274.0,47.81,2.19,-47.81
ksante,rakan,421,147.0,274.0,47.81,20.05,-5.5
ksante,reksai,421,147.0,274.0,47.81,0.0,-14.48
ksante,rell,421,147.0,274.0,47.81,-1.3,6.24
ksante,renata glasc,421,147.0,274.0,47.81,2.19,-1.14
ksante,renekton,421,147.0,274.0,47.81,0.0,9.33
ksante,rengar,421,147.0,274.0,47.81,0.0,52.19
ksante,rumble,421,147.0,274.0,47.81,0.0,-9.97
ksante,ryze,421,147.0,274.0,47.81,12.19,-15.81
ksante,sejuani,421,147.0,274.0,47.81,-27.81,9.77
ksante,senna,421,147.0,274.0,47.81,9.33,-22.81
ksante,seraphine,421,147.0,274.0,47.81,2.19,52.19
ksante,sett,421,147.0,274.0,47.81,2.19,0.0
ksante,shen,421,147.0,274.0,47.81,0.0,52.19
ksante,shyvana,421,147.0,274.0,47.81,0.0,-47.81
ksante,sion,421,147.0,274.0,47.81,0.0,-10.77
ksante,sivir,421,147.0,274.0,47.81,-6.63,25.52
ksante,skarner,421,147.0,274.0,47.81,-18.4,12.19
ksante,smolder,421,147.0,274.0,47.81,12.19,5.52
ksante,swain,421,147.0,274.0,47.81,-47.81,-47.81
ksante,sylas,421,147.0,274.0,47.81,-47.81,2.19
ksante,syndra,421,147.0,274.0,47.81,2.19,-47.81
ksante,tahm kench,421,147.0,274.0,47.81,-14.48,2.19
ksante,taliyah,421,147.0,274.0,47.81,-12.1,-3.37
ksante,talon,421,147.0,274.0,47.81,-47.81,0.0
ksante,taric,421,147.0,274.0,47.81,0.0,-47.81
ksante,thresh,421,147.0,274.0,47.81,2.19,52.19
ksante,tristana,421,147.0,274.0,47.81,12.19,2.19
ksante,trundle,421,147.0,274.0,47.81,29.97,-7.81
ksante,tryndamere,421,147.0,274.0,47.81,-47.81,0.0
ksante,twisted fate,421,147.0,274.0,47.81,2.19,2.19
ksante,udyr,421,147.0,274.0,47.81,0.0,-47.81
ksante,varus,421,147.0,274.0,47.81,10.52,-12.52
ksante,veigar,421,147.0,274.0,47.81,0.0,-47.81
ksante,vex,421,147.0,274.0,47.81,-47.81,0.0
ksante,vi,421,147.0,274.0,47.81,-1.98,-2.57
ksante,viego,421,147.0,274.0,47.81,27.19,10.52
ksante,viktor,421,147.0,274.0,47.81,6.04,15.05
ksante,vladimir,421,147.0,274.0,47.81,52.19,52.19
ksante,volibear,421,147.0,274.0,47.81,-47.81,-47.81
ksante,wukong,421,147.0,274.0,47.81,-11.45,6.04
ksante,xayah,421,147.0,274.0,47.81,15.35,-7.81
ksante,xerath,421,147.0,274.0,47.81,0.0,52.19
ksante,xin zhao,421,147.0,274.0,47.81,-0.31,6.74
ksante,yasuo,421,147.0,274.0,47.81,0.0,2.19
ksante,yone,421,147.0,274.0,47.81,9.33,-11.45
ksante,yorick,421,147.0,274.0,47.81,0.0,-14.48
ksante,yunara,421,147.0,274.0,47.81,-3.37,-7.81
ksante,yuumi,421,147.0,274.0,47.81,0.0,52.19
ksante,zac,421,147.0,274.0,47.81,52.19,0.0
ksante,zed,421,147.0,274.0,47.81,2.19,2.19
ksante,zeri,421,147.0,274.0,47.81,-3.37,-2.36
ksante,ziggs,421,147.0,274.0,47.81,-19.24,9.33
ksante,zoe,421,147.0,274.0,47.81,0.0,52.19
ksante,zyra,421,147.0,274.0,47.81,8.44,-7.81
braum,aatrox,586,265.0,321.0,51.4,20.03,-1.4
braum,ahri,586,265.0,321.0,51.4,5.74,9.71
braum,akali,586,265.0,321.0,51.4,-13.9,-1.4
braum,alistar,586,265.0,321.0,51.4,0.0,-2.15
braum,ambessa,586,265.0,321.0,51.4,-7.92,5.36
braum,anivia,586,265.0,321.0,51.4,-1.4,0.0
braum,annie,586,265.0,321.0,51.4,-1.4,-5.25
braum,aphelios,586,265.0,321.0,51.4,48.6,-1.4
braum,ashe,586,265.0,321.0,51.4,-8.22,48.6
braum,aurelion sol,586,265.0,321.0,51.4,48.6,48.6
braum,aurora,586,265.0,321.0,51.4,5.36,-8.98
braum,azir,586,265.0,321.0,51.4,-0.24,-4.97
braum,bard,586,265.0,321.0,51.4,0.0,10.14
braum,blitzcrank,586,265.0,321.0,51.4,0.0,15.27
braum,brand,586,265.0,321.0,51.4,-51.4,48.6
braum,caitlyn,586,265.0,321.0,51.4,21.93,-51.4
braum,camille,586,265.0,321.0,51.4,48.6,-1.4
braum,cassiopeia,586,265.0,321.0,51.4,0.0,48.6
braum,chogath,586,265.0,321.0,51.4,23.6,-8.54
braum,corki,586,265.0,321.0,51.4,-26.4,5.2
braum,diana,586,265.0,321.0,51.4,-51.4,48.6
braum,draven,586,265.0,321.0,51.4,0.0,-1.4
braum,ekko,586,265.0,321.0,51.4,0.0,48.6
braum,elise,586,265.0,321.0,51.4,0.0,15.27
braum,ezreal,586,265.0,321.0,51.4,-4.34,11.46
braum,galio,586,265.0,321.0,51.4,-24.13,3.44
braum,gangplank,586,265.0,321.0,51.4,-51.4,0.0
braum,gnar,586,265.0,321.0,51.4,8.6,-8.54
braum,gragas,586,265.0,321.0,51.4,31.93,-18.07
braum,gwen,586,265.0,321.0,51.4,-13.9,0.21
braum,hwei,586,265.0,321.0,51.4,8.6,15.27
braum,ivern,586,265.0,321.0,51.4,48.6,48.6
braum,jarvan iv,586,265.0,321.0,51.4,25.07,-11.4
braum,jax,586,265.0,321.0,51.4,-18.07,-10.22
braum,jayce,586,265.0,321.0,51.4,-7.65,-1.4
braum,jhin,586,265.0,321.0,51.4,-18.07,2.65
braum,jinx,586,265.0,321.0,51.4,-11.4,-1.4
braum,kaisa,586,265.0,321.0,51.4,48.6,2.65
braum,kalista,586,265.0,321.0,51.4,48.6,-18.07
braum,karma,586,265.0,321.0,51.4,0.0,-1.4
braum,kassadin,586,265.0,321.0,51.4,48.6,48.6
braum,kennen,586,265.0,321.0,51.4,-51.4,-1.4
braum,kindred,586,265.0,321.0,51.4,15.27,15.27
braum,kled,586,265.0,321.0,51.4,0.0,-51.4
braum,kog,586,265.0,321.0,51.4,48.6,0.0
braum,ksante,586,265.0,321.0,51.4,-6.57,3.44
braum,leblanc,586,265.0,321.0,51.4,-1.4,-1.4
braum,lee sin,586,265.0,321.0,51.4,11.1,26.38
braum,leona,586,265.0,321.0,51.4,0.0,5.36
braum,lillia,586,265.0,321.0,51.4,-9.73,2.45
braum,lissandra,586,265.0,321.0,51.4,48.6,48.6
braum,lucian,586,265.0,321.0,51.4,0.64,31.93
braum,lulu,586,265.0,321.0,51.4,0.0,23.6
braum,maokai,586,265.0,321.0,51.4,-1.4,5.74
braum,mel,586,265.0,321.0,51.4,48.6,0.0
braum,milio,586,265.0,321.0,51.4,0.0,48.6
braum,miss fortune,586,265.0,321.0,51.4,-18.07,-3.25
braum,mundo,586,265.0,321.0,51.4,0.0,-51.4
braum,naafiri,586,265.0,321.0,51.4,1.93,-31.4
braum,nami,586,265.0,321.0,51.4,0.0,28.6
braum,nautilus,586,265.0,321.0,51.4,0.0,3.86
braum,neeko,586,265.0,321.0,51.4,0.0,-11.4
braum,nidalee,586,265.0,321.0,51.4,-11.4,-31.4
braum,nilah,586,265.0,321.0,51.4,0.0,48.6
braum,nocturne,586,265.0,321.0,51.4,48.6,-5.95
braum,olaf,586,265.0,321.0,51.4,0.0,48.6
braum,orianna,586,265.0,321.0,51.4,-6.4,7.42
braum,ornn,586,265.0,321.0,51.4,-6.96,-11.4
braum,pantheon,586,265.0,321.0,51.4,-16.62,7.98
braum,poppy,586,265.0,321.0,51.4,20.82,-4.03
braum,pyke,586,265.0,321.0,51.4,0.0,-18.07
braum,qiyana,586,265.0,321.0,51.4,48.6,-51.4
braum,rakan,586,265.0,321.0,51.4,0.0,-20.97
braum,reksai,586,265.0,321.0,51.4,0.0,-1.4
braum,rell,586,265.0,321.0,51.4,0.0,-5.37
braum,renata glasc,586,265.0,321.0,51.4,0.0,8.6
braum,renekton,586,265.0,321.0,51.4,10.5,12.24
braum,rumble,586,265.0,321.0,51.4,4.85,0.21
braum,ryze,586,265.0,321.0,51.4,22.67,3.44
braum,sejuani,586,265.0,321.0,51.4,-16.78,6.29
braum,senna,586,265.0,321.0,51.4,10.14,-19.82
braum,seraphine,586,265.0,321.0,51.4,0.0,48.6
braum,sett,586,265.0,321.0,51.4,0.0,-1.4
braum,shen,586,265.0,321.0,51.4,-1.4,15.27
braum,sion,586,265.0,321.0,51.4,11.39,8.6
braum,sivir,586,265.0,321.0,51.4,12.89,2.45
braum,skarner,586,265.0,321.0,51.4,-7.65,28.6
braum,smolder,586,265.0,321.0,51.4,31.93,23.6
braum,swain,586,265.0,321.0,51.4,48.6,-51.4
braum,sylas,586,265.0,321.0,51.4,-1.4,10.14
braum,syndra,586,265.0,321.0,51.4,-51.4,15.27
braum,taliyah,586,265.0,321.0,51.4,8.06,-15.04
braum,thresh,586,265.0,321.0,51.4,0.0,-1.4
braum,tristana,586,265.0,321.0,51.4,-1.4,48.6
braum,trundle,586,265.0,321.0,51.4,4.85,11.76
braum,twisted fate,586,265.0,321.0,51.4,-26.4,-1.4
braum,udyr,586,265.0,321.0,51.4,-1.4,0.0
braum,varus,586,265.0,321.0,51.4,-1.4,-14.73
braum,veigar,586,265.0,321.0,51.4,0.0,-51.4
braum,vi,586,265.0,321.0,51.4,0.21,-5.25
braum,viego,586,265.0,321.0,51.4,-8.54,18.6
braum,viktor,586,265.0,321.0,51.4,-14.56,-4.34
braum,vladimir,586,265.0,321.0,51.4,-51.4,-51.4
braum,volibear,586,265.0,321.0,51.4,-26.4,48.6
braum,wukong,586,265.0,321.0,51.4,-9.73,-6.96
braum,xayah,586,265.0,321.0,51.4,-13.9,-18.07
braum,xin zhao,586,265.0,321.0,51.4,3.77,-2.34
braum,yasuo,586,265.0,321.0,51.4,0.0,15.27
braum,yone,586,265.0,321.0,51.4,3.15,-14.56
braum,yorick,586,265.0,321.0,51.4,-11.4,10.14
braum,yunara,586,265.0,321.0,51.4,11.1,-51.4
braum,yuumi,586,265.0,321.0,51.4,0.0,48.6
braum,zac,586,265.0,321.0,51.4,48.6,0.0
braum,zed,586,265.0,321.0,51.4,23.6,28.6
braum,zeri,586,265.0,321.0,51.4,-11.4,-8.54
braum,ziggs,586,265.0,321.0,51.4,15.27,-4.03
braum,zoe,586,265.0,321.0,51.4,48.6,48.6
braum,zyra,586,265.0,321.0,51.4,-18.07,15.27
leblanc,ahri,54,33.0,21.0,47.62,0.0,52.38
leblanc,akali,54,33.0,21.0,47.62,0.0,52.38
leblanc,alistar,54,33.0,21.0,47.62,2.38,52.38
leblanc,ambessa,54,33.0,21.0,47.62,0.0,-22.62
leblanc,aphelios,54,33.0,21.0,47.62,0.0,52.38
leblanc,ashe,54,33.0,21.0,47.62,-47.62,52.38
leblanc,aurora,54,33.0,21.0,47.62,0.0,52.38
leblanc,azir,54,33.0,21.0,47.62,0.0,19.05
leblanc,bard,54,33.0,21.0,47.62,52.38,-47.62
leblanc,braum,54,33.0,21.0,47.62,2.38,2.38
leblanc,caitlyn,54,33.0,21.0,47.62,52.38,0.0
leblanc,camille,54,33.0,21.0,47.62,52.38,0.0
leblanc,corki,54,33.0,21.0,47.62,52.38,-47.62
leblanc,elise,54,33.0,21.0,47.62,52.38,0.0
leblanc,ezreal,54,33.0,21.0,47.62,2.38,2.38
leblanc,galio,54,33.0,21.0,47.62,52.38,0.0
leblanc,gangplank,54,33.0,21.0,47.62,0.0,-47.62
leblanc,gnar,54,33.0,21.0,47.62,2.38,2.38
leblanc,gwen,54,33.0,21.0,47.62,0.0,2.38
leblanc,irelia,54,33.0,21.0,47.62,-47.62,0.0
leblanc,jarvan iv,54,33.0,21.0,47.62,0.0,2.38
leblanc,jax,54,33.0,21.0,47.62,2.38,52.38
leblanc,jayce,54,33.0,21.0,47.62,52.38,-47.62
leblanc,jhin,54,33.0,21.0,47.62,0.0,2.38
leblanc,kaisa,54,33.0,21.0,47.62,2.38,-47.62
leblanc,kalista,54,33.0,21.0,47.62,-47.62,2.38
leblanc,karma,54,33.0,21.0,47.62,0.0,-47.62
leblanc,kennen,54,33.0,21.0,47.62,0.0,-47.62
leblanc,khazix,54,33.0,21.0,47.62,-47.62,0.0
leblanc,kled,54,33.0,21.0,47.62,-47.62,0.0
leblanc,ksante,54,33.0,21.0,47.62,52.38,19.05
leblanc,lee sin,54,33.0,21.0,47.62,0.0,2.38
leblanc,leona,54,33.0,21.0,47.62,52.38,19.05
leblanc,lucian,54,33.0,21.0,47.62,2.38,-47.62
leblanc,lulu,54,33.0,21.0,47.62,52.38,0.0
leblanc,maokai,54,33.0,21.0,47.62,-47.62,0.0
leblanc,mel,54,33.0,21.0,47.62,-47.62,0.0
leblanc,miss fortune,54,33.0,21.0,47.62,-14.29,52.38
leblanc,naafiri,54,33.0,21.0,47.62,-47.62,52.38
leblanc,nami,54,33.0,21.0,47.62,2.38,-47.62
leblanc,nautilus,54,33.0,21.0,47.62,0.0,-47.62
leblanc,neeko,54,33.0,21.0,47.62,-47.62,52.38
leblanc,nidalee,54,33.0,21.0,47.62,2.38,-47.62
leblanc,nocturne,54,33.0,21.0,47.62,52.38,-47.62
leblanc,orianna,54,33.0,21.0,47.62,0.0,-14.29
leblanc,ornn,54,33.0,21.0,47.62,52.38,0.0
leblanc,pantheon,54,33.0,21.0,47.62,2.38,-47.62
leblanc,poppy,54,33.0,21.0,47.62,2.38,-47.62
leblanc,reksai,54,33.0,21.0,47.62,-47.62,0.0
leblanc,rell,54,33.0,21.0,47.62,-7.62,52.38
leblanc,renata glasc,54,33.0,21.0,47.62,0.0,2.38
leblanc,renekton,54,33.0,21.0,47.62,-47.62,52.38
leblanc,rumble,54,33.0,21.0,47.62,0.0,27.38
leblanc,ryze,54,33.0,21.0,47.62,0.0,-47.62
